dateRep|cases|deaths|countriesAndTerritories|geoId|countryterritoryCode|popData2019|continentExp|Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-02-27|1|0|Greece|EL|GRC|10724599.0|Europe|0.00932436
2020-02-26|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-25|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-24|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-23|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-22|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-21|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-20|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-19|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-18|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-17|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-16|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-15|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-14|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-13|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-12-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-11-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-10-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-09-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-08-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-07-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-06-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-05-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-04-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-03-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-02-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-02|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-31|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-30|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-29|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-28|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-27|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-26|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-25|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-24|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-23|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-22|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-21|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-20|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-19|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-18|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-17|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-16|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-15|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-14|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-01-13|0|0|Greece|EL|GRC|10724599.0|Europe|0.0
2020-12-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-11-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-10-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-09-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-08-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-07-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-06-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-05-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-04-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-03-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-02-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-01-01|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2019-12-31|0|0|Greece|EL|GRC|10724599.0|Europe|59.561623997004986
2020-11-29|6819|156|Hungary|HU|HUN|9772756.0|Europe|722.0685751
2020-11-28|6268|152|Hungary|HU|HUN|9772756.0|Europe|695.6584202
2020-11-27|6393|135|Hungary|HU|HUN|9772756.0|Europe|681.00544
2020-11-26|6360|115|Hungary|HU|HUN|9772756.0|Europe|667.7440837
2020-11-25|3806|106|Hungary|HU|HUN|9772756.0|Europe|642.8483429
2020-11-24|3929|117|Hungary|HU|HUN|9772756.0|Europe|644.2706643
2020-11-23|3334|91|Hungary|HU|HUN|9772756.0|Europe|646.4297277
2020-11-22|4320|111|Hungary|HU|HUN|9772756.0|Europe|665.134789
2020-11-21|4397|121|Hungary|HU|HUN|9772756.0|Europe|668.7468714
2020-11-20|4440|96|Hungary|HU|HUN|9772756.0|Europe|678.1710298
2020-11-19|4512|92|Hungary|HU|HUN|9772756.0|Europe|680.9235798
2020-11-18|4290|99|Hungary|HU|HUN|9772756.0|Europe|674.9477834
2020-11-17|5203|91|Hungary|HU|HUN|9772756.0|Europe|674.2212739
2020-11-16|6495|93|Hungary|HU|HUN|9772756.0|Europe|661.7989849
2020-11-15|4238|107|Hungary|HU|HUN|9772756.0|Europe|631.9813981
2020-11-14|4836|107|Hungary|HU|HUN|9772756.0|Europe|628.297688
2020-11-13|5097|99|Hungary|HU|HUN|9772756.0|Europe|618.8019019
2020-12-11|3927|87|Hungary|HU|HUN|9772756.0|Europe|600.2707936
2020-11-11|3945|101|Hungary|HU|HUN|9772756.0|Europe|582.5378225
2020-10-11|4140|103|Hungary|HU|HUN|9772756.0|Europe|565.6132211
2020-09-11|5162|55|Hungary|HU|HUN|9772756.0|Europe|544.5239808
2020-08-11|4673|81|Hungary|HU|HUN|9772756.0|Europe|515.4022059
2020-07-11|5318|107|Hungary|HU|HUN|9772756.0|Europe|499.8078331
2020-06-11|4709|103|Hungary|HU|HUN|9772756.0|Europe|464.01445
2020-05-11|3928|84|Hungary|HU|HUN|9772756.0|Europe|436.9698783
2020-04-11|4219|90|Hungary|HU|HUN|9772756.0|Europe|417.5690051
2020-03-11|3989|84|Hungary|HU|HUN|9772756.0|Europe|388.9588566
2020-02-11|3581|70|Hungary|HU|HUN|9772756.0|Europe|358.2612725
2020-01-11|3878|69|Hungary|HU|HUN|9772756.0|Europe|336.742266
2020-10-31|3908|51|Hungary|HU|HUN|9772756.0|Europe|312.1432685
2020-10-30|3286|65|Hungary|HU|HUN|9772756.0|Europe|290.4810066
2020-10-29|2194|56|Hungary|HU|HUN|9772756.0|Europe|270.0875782
2020-10-28|2291|43|Hungary|HU|HUN|9772756.0|Europe|257.3583133
2020-10-27|2079|63|Hungary|HU|HUN|9772756.0|Europe|243.3295173
2020-10-26|2316|47|Hungary|HU|HUN|9772756.0|Europe|235.20489
2020-10-25|3149|35|Hungary|HU|HUN|9772756.0|Europe|220.8486531
2020-10-24|1820|38|Hungary|HU|HUN|9772756.0|Europe|199.5547622
2020-10-23|2066|47|Hungary|HU|HUN|9772756.0|Europe|194.9910547
2020-10-22|2032|46|Hungary|HU|HUN|9772756.0|Europe|185.8841048
2020-10-21|1423|48|Hungary|HU|HUN|9772756.0|Europe|174.6283239
2020-10-20|989|38|Hungary|HU|HUN|9772756.0|Europe|168.4171794
2020-10-19|1478|31|Hungary|HU|HUN|9772756.0|Europe|166.6674171
2020-10-18|1474|33|Hungary|HU|HUN|9772756.0|Europe|160.8041785
2020-10-17|1791|24|Hungary|HU|HUN|9772756.0|Europe|154.5009412
2020-10-16|1293|33|Hungary|HU|HUN|9772756.0|Europe|147.2870089
2020-10-15|950|29|Hungary|HU|HUN|9772756.0|Europe|147.5837522
2020-10-14|920|27|Hungary|HU|HUN|9772756.0|Europe|146.5400344
2020-10-13|1285|28|Hungary|HU|HUN|9772756.0|Europe|146.2739886
2020-12-10|913|14|Hungary|HU|HUN|9772756.0|Europe|141.8330715
2020-11-10|1068|21|Hungary|HU|HUN|9772756.0|Europe|139.674008
2020-10-10|1374|20|Hungary|HU|HUN|9772756.0|Europe|138.3335469
2020-09-10|1176|15|Hungary|HU|HUN|9772756.0|Europe|133.994955
2020-08-10|932|21|Hungary|HU|HUN|9772756.0|Europe|131.4470555
2020-07-10|816|24|Hungary|HU|HUN|9772756.0|Europe|129.5847354
2020-06-10|818|20|Hungary|HU|HUN|9772756.0|Europe|130.9661267
2020-05-10|905|11|Hungary|HU|HUN|9772756.0|Europe|129.073109
2020-04-10|858|10|Hungary|HU|HUN|9772756.0|Europe|128.7763656
2020-03-10|1086|14|Hungary|HU|HUN|9772756.0|Europe|130.9456616
2020-02-10|1322|17|Hungary|HU|HUN|9772756.0|Europe|128.1112513
2020-01-10|848|16|Hungary|HU|HUN|9772756.0|Europe|124.2126581
2020-09-30|894|8|Hungary|HU|HUN|9772756.0|Europe|122.8005693
2020-09-29|851|8|Hungary|HU|HUN|9772756.0|Europe|127.0266034
2020-09-28|702|13|Hungary|HU|HUN|9772756.0|Europe|126.9549757
2020-09-27|937|6|Hungary|HU|HUN|9772756.0|Europe|124.7242845
2020-09-26|950|12|Hungary|HU|HUN|9772756.0|Europe|124.5094014
2020-09-25|927|9|Hungary|HU|HUN|9772756.0|Europe|122.1354549
2020-09-24|750|7|Hungary|HU|HUN|9772756.0|Europe|117.5205848
2020-09-23|951|8|Hungary|HU|HUN|9772756.0|Europe|114.0517578
2020-09-22|633|8|Hungary|HU|HUN|9772756.0|Europe|107.8099157
2020-09-21|876|3|Hungary|HU|HUN|9772756.0|Europe|107.2266616
2020-09-20|1070|8|Hungary|HU|HUN|9772756.0|Europe|103.3280684
2020-09-19|809|6|Hungary|HU|HUN|9772756.0|Europe|97.59785264
2020-09-18|941|6|Hungary|HU|HUN|9772756.0|Europe|94.01646782
2020-09-17|710|9|Hungary|HU|HUN|9772756.0|Europe|87.46764986
2020-09-16|1307|12|Hungary|HU|HUN|9772756.0|Europe|83.93742768
2020-09-15|844|5|Hungary|HU|HUN|9772756.0|Europe|71.77095182
2020-09-14|484|4|Hungary|HU|HUN|9772756.0|Europe|64.95608813
2020-09-13|916|2|Hungary|HU|HUN|9772756.0|Europe|62.99144274
2020-12-09|718|1|Hungary|HU|HUN|9772756.0|Europe|55.23518647
2020-11-09|476|2|Hungary|HU|HUN|9772756.0|Europe|49.23892503
2020-10-09|411|2|Hungary|HU|HUN|9772756.0|Europe|45.29940172
2020-09-09|341|1|Hungary|HU|HUN|9772756.0|Europe|41.84080724
2020-08-09|576|1|Hungary|HU|HUN|9772756.0|Europe|38.59709584
2020-07-09|495|0|Hungary|HU|HUN|9772756.0|Europe|33.07153069
2020-06-09|510|3|Hungary|HU|HUN|9772756.0|Europe|28.23154492
2020-05-09|459|1|Hungary|HU|HUN|9772756.0|Europe|23.37109409
2020-04-09|301|1|Hungary|HU|HUN|9772756.0|Europe|19.20645517
2020-03-09|365|3|Hungary|HU|HUN|9772756.0|Europe|16.57669546
2020-02-09|118|1|Hungary|HU|HUN|9772756.0|Europe|13.16926361
2020-01-09|178|1|Hungary|HU|HUN|9772756.0|Europe|11.9618253
2020-08-31|292|0|Hungary|HU|HUN|9772756.0|Europe|10.69299182
2020-08-30|158|0|Hungary|HU|HUN|9772756.0|Europe|8.10416222
2020-08-29|132|0|Hungary|HU|HUN|9772756.0|Europe|6.73300346
2020-08-28|91|0|Hungary|HU|HUN|9772756.0|Europe|5.79161088
2020-08-27|73|0|Hungary|HU|HUN|9772756.0|Europe|5.32091459
2020-08-26|24|1|Hungary|HU|HUN|9772756.0|Europe|4.79905566
2020-08-25|36|0|Hungary|HU|HUN|9772756.0|Europe|4.70696291
2020-08-24|22|2|Hungary|HU|HUN|9772756.0|Europe|4.69673038
2020-08-23|35|0|Hungary|HU|HUN|9772756.0|Europe|4.91161347
2020-08-22|52|2|Hungary|HU|HUN|9772756.0|Europe|4.88091588
2020-08-21|44|0|Hungary|HU|HUN|9772756.0|Europe|4.5944051
2020-08-20|32|0|Hungary|HU|HUN|9772756.0|Europe|4.48184729
2020-08-19|0|0|Hungary|HU|HUN|9772756.0|Europe|4.2669642
2020-08-18|54|1|Hungary|HU|HUN|9772756.0|Europe|4.35905695
2020-08-17|39|1|Hungary|HU|HUN|9772756.0|Europe|3.89859319
2020-08-16|24|0|Hungary|HU|HUN|9772756.0|Europe|3.59161735
2020-08-15|40|0|Hungary|HU|HUN|9772756.0|Europe|3.56091977
2020-08-14|45|2|Hungary|HU|HUN|9772756.0|Europe|3.15161864
2020-08-13|22|0|Hungary|HU|HUN|9772756.0|Europe|2.90603797
2020-12-08|15|0|Hungary|HU|HUN|9772756.0|Europe|2.87534039
2020-11-08|35|3|Hungary|HU|HUN|9772756.0|Europe|2.81394522
2020-10-08|43|0|Hungary|HU|HUN|9772756.0|Europe|2.53766696
2020-09-08|32|0|Hungary|HU|HUN|9772756.0|Europe|2.23069112
2020-08-08|24|2|Hungary|HU|HUN|9772756.0|Europe|2.01580803
2020-07-08|33|1|Hungary|HU|HUN|9772756.0|Europe|2.03627308
2020-06-08|11|1|Hungary|HU|HUN|9772756.0|Europe|1.88278516
2020-05-08|9|1|Hungary|HU|HUN|9772756.0|Europe|1.91348275
2020-04-08|9|0|Hungary|HU|HUN|9772756.0|Europe|2.01580803
2020-03-08|9|0|Hungary|HU|HUN|9772756.0|Europe|2.06697067
2020-02-08|21|1|Hungary|HU|HUN|9772756.0|Europe|2.15906342
2020-01-08|0|0|Hungary|HU|HUN|9772756.0|Europe|2.16929595
2020-07-31|21|0|Hungary|HU|HUN|9772756.0|Europe|2.31255134
2020-07-30|19|0|Hungary|HU|HUN|9772756.0|Europe|2.2613887
2020-07-29|9|0|Hungary|HU|HUN|9772756.0|Europe|2.06697067
2020-07-28|8|0|Hungary|HU|HUN|9772756.0|Europe|2.13859836
2020-07-27|13|0|Hungary|HU|HUN|9772756.0|Europe|2.189761
2020-07-26|11|0|Hungary|HU|HUN|9772756.0|Europe|2.10790078
2020-07-25|26|0|Hungary|HU|HUN|9772756.0|Europe|2.05673814
2020-07-24|18|0|Hungary|HU|HUN|9772756.0|Europe|1.82138999
2020-07-23|14|0|Hungary|HU|HUN|9772756.0|Europe|1.73952977
2020-07-22|19|0|Hungary|HU|HUN|9772756.0|Europe|1.64743702
2020-07-21|14|0|Hungary|HU|HUN|9772756.0|Europe|1.61673943
2020-07-20|18|0|Hungary|HU|HUN|9772756.0|Europe|1.53487921
2020-07-19|22|1|Hungary|HU|HUN|9772756.0|Europe|1.3506937
2020-07-18|14|0|Hungary|HU|HUN|9772756.0|Europe|1.2381359
2020-07-17|16|0|Hungary|HU|HUN|9772756.0|Europe|1.15627567
2020-07-16|0|0|Hungary|HU|HUN|9772756.0|Europe|1.08464797
2020-07-15|16|0|Hungary|HU|HUN|9772756.0|Europe|1.10511303
2020-07-14|13|0|Hungary|HU|HUN|9772756.0|Europe|1.04371786
2020-07-13|5|0|Hungary|HU|HUN|9772756.0|Europe|0.94139258
2020-12-07|6|2|Hungary|HU|HUN|9772756.0|Europe|0.93116005
2020-11-07|3|2|Hungary|HU|HUN|9772756.0|Europe|0.98232269
2020-10-07|10|2|Hungary|HU|HUN|9772756.0|Europe|0.99255522
2020-09-07|5|0|Hungary|HU|HUN|9772756.0|Europe|0.98232269
2020-08-07|16|0|Hungary|HU|HUN|9772756.0|Europe|1.00278775
2020-07-07|6|0|Hungary|HU|HUN|9772756.0|Europe|0.8390673
2020-06-07|0|0|Hungary|HU|HUN|9772756.0|Europe|0.82883477
2020-05-07|11|1|Hungary|HU|HUN|9772756.0|Europe|0.910695
2020-04-07|6|1|Hungary|HU|HUN|9772756.0|Europe|0.87999741
2020-03-07|9|1|Hungary|HU|HUN|9772756.0|Europe|0.86976489
2020-02-07|2|1|Hungary|HU|HUN|9772756.0|Europe|0.79813719
2020-01-07|10|0|Hungary|HU|HUN|9772756.0|Europe|0.78790466
2020-06-30|3|4|Hungary|HU|HUN|9772756.0|Europe|0.69581191
2020-06-29|4|3|Hungary|HU|HUN|9772756.0|Europe|0.67534685
2020-06-28|11|0|Hungary|HU|HUN|9772756.0|Europe|0.75720708
2020-06-27|4|1|Hungary|HU|HUN|9772756.0|Europe|0.75720708
2020-06-26|9|1|Hungary|HU|HUN|9772756.0|Europe|0.85953236
2020-06-25|7|3|Hungary|HU|HUN|9772756.0|Europe|0.89022994
2020-06-24|0|0|Hungary|HU|HUN|9772756.0|Europe|0.92092753
2020-06-23|5|1|Hungary|HU|HUN|9772756.0|Europe|0.95162511
2020-06-22|8|2|Hungary|HU|HUN|9772756.0|Europe|1.3506937
2020-06-21|8|0|Hungary|HU|HUN|9772756.0|Europe|1.26883348
2020-06-20|5|2|Hungary|HU|HUN|9772756.0|Europe|1.18697326
2020-06-19|2|0|Hungary|HU|HUN|9772756.0|Europe|1.29953106
2020-06-18|1|1|Hungary|HU|HUN|9772756.0|Europe|1.51441415
2020-06-17|1|2|Hungary|HU|HUN|9772756.0|Europe|1.50418162
2020-06-16|1|2|Hungary|HU|HUN|9772756.0|Europe|1.59627438
2020-06-15|12|4|Hungary|HU|HUN|9772756.0|Europe|2.04650561
2020-06-14|11|4|Hungary|HU|HUN|9772756.0|Europe|2.01580803
2020-06-13|14|2|Hungary|HU|HUN|9772756.0|Europe|2.16929595
2020-12-06|12|2|Hungary|HU|HUN|9772756.0|Europe|2.02604056
2020-11-06|10|1|Hungary|HU|HUN|9772756.0|Europe|2.15906342
2020-10-06|3|2|Hungary|HU|HUN|9772756.0|Europe|2.29208629
2020-09-06|44|6|Hungary|HU|HUN|9772756.0|Europe|2.48650432
2020-08-06|0|0|Hungary|HU|HUN|9772756.0|Europe|2.189761
2020-07-06|0|0|Hungary|HU|HUN|9772756.0|Europe|2.34324893
2020-06-06|16|3|Hungary|HU|HUN|9772756.0|Europe|2.62975971
2020-05-06|23|5|Hungary|HU|HUN|9772756.0|Europe|2.82417774
2020-04-06|0|0|Hungary|HU|HUN|9772756.0|Europe|2.96743314
2020-03-06|10|2|Hungary|HU|HUN|9772756.0|Europe|3.40743184
2020-02-06|45|6|Hungary|HU|HUN|9772756.0|Europe|3.73487274
2020-01-06|9|2|Hungary|HU|HUN|9772756.0|Europe|3.48929207
2020-05-31|26|7|Hungary|HU|HUN|9772756.0|Europe|3.66324505
2020-05-30|0|0|Hungary|HU|HUN|9772756.0|Europe|3.76557033
2020-05-29|25|8|Hungary|HU|HUN|9772756.0|Europe|4.3385919
2020-05-28|23|4|Hungary|HU|HUN|9772756.0|Europe|4.46138223
2020-05-27|22|6|Hungary|HU|HUN|9772756.0|Europe|4.62510268
2020-05-26|15|8|Hungary|HU|HUN|9772756.0|Europe|4.68649785
2020-05-25|15|5|Hungary|HU|HUN|9772756.0|Europe|4.82975324
2020-05-24|28|4|Hungary|HU|HUN|9772756.0|Europe|4.89114841
2020-05-23|35|6|Hungary|HU|HUN|9772756.0|Europe|5.11626403
2020-05-22|37|3|Hungary|HU|HUN|9772756.0|Europe|5.11626403
2020-05-21|43|3|Hungary|HU|HUN|9772756.0|Europe|5.02417128
2020-05-20|42|3|Hungary|HU|HUN|9772756.0|Europe|4.98324117
2020-05-19|21|5|Hungary|HU|HUN|9772756.0|Europe|5.02417128
2020-05-18|26|11|Hungary|HU|HUN|9772756.0|Europe|5.11626403
2020-05-17|36|3|Hungary|HU|HUN|9772756.0|Europe|5.22882184
2020-05-16|56|6|Hungary|HU|HUN|9772756.0|Europe|5.4334724
2020-05-15|37|6|Hungary|HU|HUN|9772756.0|Europe|5.66882055
2020-05-14|39|6|Hungary|HU|HUN|9772756.0|Europe|6.19067948
2020-05-13|28|5|Hungary|HU|HUN|9772756.0|Europe|6.28277223
2020-12-05|29|4|Hungary|HU|HUN|9772756.0|Europe|6.79439863
2020-11-05|21|8|Hungary|HU|HUN|9772756.0|Europe|7.17300217
2020-10-05|50|8|Hungary|HU|HUN|9772756.0|Europe|7.80741891
2020-09-05|35|13|Hungary|HU|HUN|9772756.0|Europe|7.87904661
2020-08-05|28|9|Hungary|HU|HUN|9772756.0|Europe|8.13485981
2020-07-05|39|10|Hungary|HU|HUN|9772756.0|Europe|8.8613693
2020-06-05|46|10|Hungary|HU|HUN|9772756.0|Europe|9.64927396
2020-05-05|30|12|Hungary|HU|HUN|9772756.0|Europe|9.89485463
2020-04-05|37|11|Hungary|HU|HUN|9772756.0|Europe|10.75438699
2020-03-05|56|5|Hungary|HU|HUN|9772756.0|Europe|11.07159536
2020-02-05|79|12|Hungary|HU|HUN|9772756.0|Europe|11.33764109
2020-01-05|88|11|Hungary|HU|HUN|9772756.0|Europe|11.25578087
2020-04-30|48|12|Hungary|HU|HUN|9772756.0|Europe|11.49112901
2020-04-29|78|9|Hungary|HU|HUN|9772756.0|Europe|11.74694221
2020-04-28|66|11|Hungary|HU|HUN|9772756.0|Europe|11.6343844
2020-04-27|83|8|Hungary|HU|HUN|9772756.0|Europe|11.51159407
2020-04-26|57|10|Hungary|HU|HUN|9772756.0|Europe|11.15345559
2020-04-25|60|12|Hungary|HU|HUN|9772756.0|Europe|11.59345429
2020-04-24|99|25|Hungary|HU|HUN|9772756.0|Europe|12.20740598
2020-04-23|116|0|Hungary|HU|HUN|9772756.0|Europe|13.34321659
2020-04-22|70|12|Hungary|HU|HUN|9772756.0|Europe|13.02600822
2020-04-21|114|14|Hungary|HU|HUN|9772756.0|Europe|13.10786845
2020-04-20|68|10|Hungary|HU|HUN|9772756.0|Europe|12.6883348
2020-04-19|82|17|Hungary|HU|HUN|9772756.0|Europe|12.1050807
2020-04-18|71|16|Hungary|HU|HUN|9772756.0|Europe|11.82880244
2020-04-17|111|14|Hungary|HU|HUN|9772756.0|Europe|11.66508199
2020-04-16|73|8|Hungary|HU|HUN|9772756.0|Europe|10.91810744
2020-04-15|67|12|Hungary|HU|HUN|9772756.0|Europe|10.78508458
2020-04-14|54|13|Hungary|HU|HUN|9772756.0|Europe|10.43717862
2020-04-13|48|10|Hungary|HU|HUN|9772756.0|Europe|10.34508587
2020-12-04|100|14|Hungary|HU|HUN|9772756.0|Europe|10.25299312
2020-11-04|120|8|Hungary|HU|HUN|9772756.0|Europe|9.89485463
2020-10-04|210|11|Hungary|HU|HUN|9772756.0|Europe|9.10694997
2020-09-04|85|8|Hungary|HU|HUN|9772756.0|Europe|7.35718768
2020-08-04|78|11|Hungary|HU|HUN|9772756.0|Europe|6.84556127
2020-07-04|73|9|Hungary|HU|HUN|9772756.0|Europe|6.44649268
2020-06-04|11|4|Hungary|HU|HUN|9772756.0|Europe|5.90416869
2020-05-04|55|2|Hungary|HU|HUN|9772756.0|Europe|6.15998189
2020-04-04|55|6|Hungary|HU|HUN|9772756.0|Europe|5.88370363
2020-03-04|38|5|Hungary|HU|HUN|9772756.0|Europe|5.5051001
2020-02-04|60|1|Hungary|HU|HUN|9772756.0|Europe|5.23905437
2020-01-04|33|4|Hungary|HU|HUN|9772756.0|Europe|4.86045083
2020-03-31|45|1|Hungary|HU|HUN|9772756.0|Europe|4.5227774
2020-03-30|39|2|Hungary|HU|HUN|9772756.0|Europe|4.17487145
2020-03-29|65|2|Hungary|HU|HUN|9772756.0|Europe|3.85766308
2020-03-28|43|1|Hungary|HU|HUN|9772756.0|Europe|3.25394392
2020-03-27|39|0|Hungary|HU|HUN|9772756.0|Europe|2.90603797
2020-03-26|35|0|Hungary|HU|HUN|9772756.0|Europe|2.53766696
2020-03-25|39|2|Hungary|HU|HUN|9772756.0|Europe|2.189761
2020-03-24|20|1|Hungary|HU|HUN|9772756.0|Europe|1.82138999
2020-03-23|36|3|Hungary|HU|HUN|9772756.0|Europe|1.62697196
2020-03-22|28|0|Hungary|HU|HUN|9772756.0|Europe|1.26883348
2020-03-21|18|3|Hungary|HU|HUN|9772756.0|Europe|1.01302028
2020-03-20|12|0|Hungary|HU|HUN|9772756.0|Europe|0.84929983
2020-03-19|23|0|Hungary|HU|HUN|9772756.0|Europe|0.74697455
2020-03-18|0|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-03-17|11|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-03-16|8|1|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-03-15|6|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-03-14|9|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-03-13|3|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-12-03|1|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-11-03|3|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-10-03|1|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-09-03|1|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-08-03|3|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-07-03|2|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-05-03|2|0|Hungary|HU|HUN|9772756.0|Europe|59.561623997004986
2020-11-29|243|7|Ireland|IE|IRL|4904240.0|Europe|90.04453289
2020-11-28|205|7|Ireland|IE|IRL|4904240.0|Europe|93.79638843
2020-11-27|307|3|Ireland|IE|IRL|4904240.0|Europe|99.13870447
2020-11-26|257|5|Ireland|IE|IRL|4904240.0|Europe|100.729165
2020-11-25|219|6|Ireland|IE|IRL|4904240.0|Europe|102.7886074
2020-11-24|250|0|Ireland|IE|IRL|4904240.0|Europe|103.0129031
2020-11-23|318|0|Ireland|IE|IRL|4904240.0|Europe|103.3187609
2020-11-22|341|4|Ireland|IE|IRL|4904240.0|Europe|107.8250657
2020-11-21|329|8|Ireland|IE|IRL|4904240.0|Europe|107.3356932
2020-11-20|415|4|Ireland|IE|IRL|4904240.0|Europe|110.6593478
2020-11-19|372|11|Ireland|IE|IRL|4904240.0|Europe|113.6771447
2020-11-18|330|11|Ireland|IE|IRL|4904240.0|Europe|114.9617474
2020-11-17|453|5|Ireland|IE|IRL|4904240.0|Europe|114.3092508
2020-11-16|377|1|Ireland|IE|IRL|4904240.0|Europe|120.3244539
2020-11-15|427|6|Ireland|IE|IRL|4904240.0|Europe|123.7704517
2020-11-14|467|7|Ireland|IE|IRL|4904240.0|Europe|123.1587361
2020-11-13|385|0|Ireland|IE|IRL|4904240.0|Europe|129.1739393
2020-12-11|358|2|Ireland|IE|IRL|4904240.0|Europe|138.9206075
2020-11-11|230|15|Ireland|IE|IRL|4904240.0|Europe|145.2212779
2020-10-11|265|1|Ireland|IE|IRL|4904240.0|Europe|154.804822
2020-09-11|539|2|Ireland|IE|IRL|4904240.0|Europe|168.5480319
2020-08-11|317|5|Ireland|IE|IRL|4904240.0|Europe|178.3558717
2020-07-11|492|7|Ireland|IE|IRL|4904240.0|Europe|189.1628468
2020-06-11|563|3|Ireland|IE|IRL|4904240.0|Europe|195.137269
2020-05-11|435|8|Ireland|IE|IRL|4904240.0|Europe|205.1490139
2020-04-11|298|5|Ireland|IE|IRL|4904240.0|Europe|220.0544835
2020-03-11|748|2|Ireland|IE|IRL|4904240.0|Europe|239.7313345
2020-02-11|546|2|Ireland|IE|IRL|4904240.0|Europe|245.5018515
2020-01-11|397|5|Ireland|IE|IRL|4904240.0|Europe|260.5500547
2020-10-31|762|6|Ireland|IE|IRL|4904240.0|Europe|277.9635581
